"project_id","title","description","operating_unit","budget","expense"
"00014701","Samoa NAPA","Samoa:  Preparation of a National Adaptation Programme of Action (NAPA)","Samoa","2949.00","-24.00"
"00044842","Justice System and Human Rights PHASE II","Justice System and Human Rights PHASE II","Jordan","2935.00","2935.00"
"00070003","Integrating Rio Conventions into National Policies","Integrating Rio Convention Provisions Into Ukraine’s National Policy Framework","Ukraine","2917.00","2916.00"
"00067515","Solomon Islands Water Sector Adaptation Project-SIWSAP","This  PPG phase is intended to hold stakeholder consultations and carry out preliminary technical assessments on water supply sources and their vulnerability to climate change, aswell as the submission of a project document by November 2013.","Solomon Islands","2861.00","2861.00"
"00025272","Capacity Building For Disaster Management","Capacity Building For Disaster Management","Mozambique","2822.00","2822.00"
"00058463","URU/09/007 Seguridad Humana en Uruguay","Seguridad Humana en Uruguay","Uruguay","2813.00","2813.00"
"00059273","Enhancing Dialogue and Trust Building in Armenia","The goal of the project is to improve social fabric and confidence in the society through participatory discussions on national priorities identified as a result of the first-ever survey on social cohesion.","Armenia","2670.00","2600.00"
"00058558","PIMS 4315 CC PDF-B TRANSFERT TECHNOLOGIE TYPHA-BASED","TRANSFERT DE TECHNOLOGIE POUR LA PRODUCTION DE MATERIELS TECHNIQUES ISOLANTS AU SENEGAL A PARTIR DU TYPHA","Senegal","2636.00","0.00"
"00043423","Election Presidentiel 2006 - Anjouan","Appui à l'election presidentiel du 2006. La contribution de la France s'eleve à EURO 1 000 000 et celle de l'Union Europeenne s'eleve à EURO 550 000. Tous sont des annoncement à ce date.","Comoros","2632.00","2495.00"
"00045295","Constitutional Reform","Support to the Constitutional Review Process in Zambia.","Zambia","2629.00","-4062.00"
"00046066","Civil Service Leadership Development Programme(GPC)","this programme built ensure that senior civil servants were provided with the necessary skills and competence to carry out their roles effectively in support of the overall national development goals of the Palestinian Authority (PA).","Prog for Palestinian People","2570.00","2370.00"
"00037201","Preparation to the 2nd national communication to UNFCC","Climate Change Enabling Activity - Self-Assessment Exercise","Lebanon","2558.00","2558.00"
"00011575","Réforme secteur  Energie","Réforme et développement du secteur de l'énergie au Burkina faso","Burkina Faso","2523.00","0.00"
"00036052","Plan d' Action National d' Adaptation","Formulation d'un Programme d'Action National d'Adaptation et à la variabilité aux Changements Climatiques (PANA) du Burkina Faso","Burkina Faso","2511.00","0.00"
"00050091","Federated Stateof Micronesia Millennium Development Goal","Federated Stateof Micronesia Millennium Development Goal","Micronesia, Federated Statesof","2500.00","68.00"
"00067513","Strengthening Ug. Disaster Preparedness & Mgt Cap","Project on Strengthening Uganda’s Disaster Preparedness and Management Capacities","Uganda","2500.00","1841.00"
"00039248","IMPLEMENTACION DEV INFO","Implementacion de plataforma de base de datos del UNCT : DEV INFO","Peru","2422.00","2422.00"
"00059104","Sistema Politicas Educativas Regionales","Apoyo al diseño del Sistema de Información de Políticas Educativas Regionales y descentralización del sistema educativo.","Peru","2416.00","2414.00"
"00047008","Support to mine action services to promote development","Support to mine action services to promote social and economic development","Zambia","2404.00","2404.00"
"00033827","2004 CIDA CAP CONTRIBUTION - JOB CREATION","2004 CIDA CAP CONTRIBUTION - JOB CREATION","Russian Federation","2376.00","0.00"
"00014627","RFEDP","Russian Farm Entrepreneur Development Programme","Russian Federation","2269.00","0.00"
"00040395","4KEN05404 - World Sustainable Pastoralism Drive GEF IUCN","KEN/05/404: PIMS 2857 LD MSP: Enabling Sustainable Dryland Management through Mobile Custodianship (World initiative on Sustainable Pastoralism)","Kenya","2251.00","0.00"
"00041346","PAL/ Improvement of Medical Waste Management in Ramallah","improvement of the medical waste management in the west Bank","Prog for Palestinian People","2204.00","2204.00"
"00056656","Enfoque Estratégico en Productos Químicos","Enfoque Estratégico en la Gestión de Productos Químicos","Ecuador","2200.00","2200.00"
"00060376","Feasibility Study","Etudes de faisabilite et collectes de donnes pour la mise en oeuvre des activites dans le cadre des projets finances par le Fond de consolidation de la paix.","Guinea-Bissau","2140.00","2140.00"
"00056632","Alianza para el Manejo Desechos Solidos en Managua","Alianza para el Manejo de los Desechos Sólidos en el Municipio de Managua","Nicaragua","2130.00","2129.00"
"00062542","AP Programme Appui Dialogue National & proces. constitut","AP Programme Appui Dialogue National & proces. constitut","Tunisia","2104.00","1755.00"
"00044887","Tonga Second National Communication","This project will enable Tonga to prepare its Second National Communication to the Conference of the Parties of the UN Framework Convention on Climate Change (UNFCCC).","Tonga","2080.00","0.00"
"00049546","INTEGRITY IN ACTION IN THE MALDIVES","Integrity in Action in the Maldives","Maldives","2051.00","1181.00"
"00047365","Modernización Institucional Pref. Santa Cruz","Modernizacion Institucional Prefectura Santa Cruz","Bolivia","2039.00","2039.00"
"00050658","Grupo Temático VIH Nicaragua","Funds determined by the UN Theme Group on HIV/AIDS to support national activities that will contribute to an expanded national response in Nicaragu.","Nicaragua","2019.00","1247.00"
"00037239","Governance and Human Rights","Democratic culture and practice improved and sustained.","Nigeria","2000.00","-1076507.00"
"00045103","Assistance to Gove. Reforms and Practices in Balochistan","Enhanced capacity of local government for policy formulation and management","Pakistan","2000.00","9378.00"
"00048611","Enhanced capacity for En-gendered Results Based Manageme","Enhanced capacity for En-gendered Results Based Management","Morocco","2000.00","2000.00"
"00057876","Sistema de Alerta Temprana en Puno y Cusco","Preparativos comunitarios para la implementación de un SAT (Sistema de Alerta Temprana) frente a eventos fríos en las regiones de Puno y Cusco, Perú.","Peru","2000.00","1751.00"
"00057937","Raising professional skills of Albanian Journalists","Raising professional skills of Albanian journalists.","Albania","2000.00","-33.00"
"00059735","Cook Islands Early Recovery Programme","Early Recovery in Cook Islands following Cyclone Pat.","Cook Islands","2000.00","0.00"
"00065689","UNDP Support to Parliament","UNDP Support to Parliament","South Africa","2000.00","0.00"
"00058015","Promotion de la production durable d’agrocarburants","Promotion de la production durable d’agrocarburants à Madagascar","Madagascar","1983.00","1946.00"
"00012812","Establishing Heart of Palm Plantation","Creating Economic Opportunities in the Hinterland Regions: Strengthening Nat. Cap. for income Gen. & Poverty Eradication","Guyana","1980.00","1980.00"
"00014201","Construction of the Salfeet Government Hospital","The construction of a new Government Hospital in the Salfeet District of the West Bank was an important priorty of the Palestinian Authority to meet the general health needs of the public of the district.","Prog for Palestinian People","1967.00","1274.00"
"00041820","Eau Potable Assainissement et Gestion de Déchets Solides","Amélioration de l'accès à l'eau potable et a l'assainissement de base des populations rurales du département du Sud Est.","Haiti","1937.00","-27617.00"
"00042995","Fiji Civic Education In Schools Programme","Citizenship Education Programme (Component 2 of the Fiji Good Governance Programme)","Fiji","1900.00","1822.00"
"00047610","Fomento a la Seguridad Ciudadana Sonsonate.","Fomento de la Convivencia y la Seguridad Ciudadana en Sonsonate","El Salvador","1895.00","-1078.00"
"00013387","CAPACITY BUILDING FOR POVERTY REDUCTION","National Programme for Improving Living Conditions: BUILDING CAPACITY FOR POVERTY REDUCTION","Lebanon","1870.00","1869.00"
"00069724","I LOVE BEAUTIFUL GUYANA PROJECT","Communications campaign","Guyana","1864.00","1783.00"
"00050344","Northern Border Mine Clearance (NPA)","The Northern Border Clearance Project represents the final phase of the National Committee for Demining and Rehabilitation’s long-term strategy to demine Jordan.","Jordan","1851.00","1817.00"
"00056771","Recovery of Fiji Islands following severe Flood","Recovery of Fiji Islands following severe Flood","Fiji","1850.00","1822.00"
"00013712","SUPPORT TO PSR TRAINING COMPONENT","SUPPORT TO TRAINING COMPONENT OF PUBLIC SECTOR REFORM","Mozambique","1826.00","0.00"
"00056892","FSM Environment Programme Mainstreaming Project","The project will identify, develop and implement effective coordination mechanisms within formal government agencies that will establish a coherent environment sectoral approach.","Micronesia, Federated Statesof","1798.00","1798.00"
"00069978","Apoyo a la modernización y fortalecimiento de capacidade","Apoyo a la modernización y fortalecimiento de capacidades del Ministerio de Defensa","Peru","1773.00","1773.00"
"00061054","Energy Efficiency in Buildings","PIMS:4290 CC FSP ""Belarus: LGGE Improving Energy Efficiency in Residential Buildings""","Belarus, Republic of","1755.00","1739.00"
"00047732","PBF- Emergency Support to the Security Sector","EMMERGENCY SUPPORT TO THE SECURITY SECTOR","Sierra Leone","1724.00","523.00"
"00058361","Access to Justice-Phase II","The project aims to contribute to improved normative framework and capacity of duty bearers to provide legal protection and access to justice to the disadvantaged.","Mongolia","1691.00","1432.00"
"00040080","Consolidation de la Paix Aïr & Azawak","Consolidation de la Paix dans l'Aïr et l'Azawak","Niger","1681.00","1713.00"
"00058014","Support to the Environment and Energy Sectors","Support to the Environment and Energy Sectors to Attain the MGDs and PRSP","Gambia","1671.00","73.00"
"00056953","Namibia Protected Landscape Conservation Areas Initiativ","Project Preparation Grant for the NAMIBIA Protected Landscape Conservation Areas Initiative (NAM-PLACE): Initiation","Namibia","1657.00","1661.00"
"00046474","Small Grants Project - Netherlands Grant","Small Grant Programme– Netherlands Grant","Ethiopia","1634.00","1626.00"
"00047345","Capacity Development for Effective Delivery","Enhance the capacity of the Country Office as well as national and sub national institutions to design and effectively and efficiently coordinate, implement, monitor and evaluate development plans","Ethiopia","1620.00","1655.00"
"00049355","Economic Development in the Ajara Autonomous Republic","Economic Development in the Ajara Autonomous Republic","Georgia","1615.00","-44.00"
"00044825","Improvement of Solid waste Management In the oPt","improvement of solid waste management services through upgrading solid waste collection fleet of the joint service councils in West Bank","Prog for Palestinian People","1574.00","1574.00"
"00034793","Tuvalu NCSA PDF - A","Tuvalu National Capacity Self Assessment - PDF - A","Tuvalu","1555.00","0.00"
"00062084","Education to increase Access to Life-Saving Education","UNDP Sudan CHF 2010. Sudan Common Humanitarian Fund – Emergency Reserve - Managing Agent NGO’s - Education to increase Access to Life-Saving Education","Sudan, Republic of the","1547.00","15468.00"
"00011680","BRA/01/037 - Fauna and Fishery","BRA/01/037 - Fauna and Fishery","Brazil","1500.00","701.00"
"00042890","Support to the process of creation of a marine and coast","Support to the process of creation of a marine and coastal protected area between Sidi Mechreg and Cap Negro","Tunisia","1500.00","1396.00"
"00060219","GEF PIMS 3603 SCCF PPG: Swaziland","GEF PIMS 3603 SCCF PPG: Swaziland","eSwatini","1500.00","1443.00"
"00068993","Green Development Strategy","Initiate ""Green Development Strategy"" in Mongolia","Mongolia","1500.00","1174.00"
"00015088","Crimea Integration and Development Programme","Crimea Integration and Development Programme","Ukraine","1484.00","8880.00"
"00040969","UN Support for Natl HR Protection & Systems Worldwide","Strengthening UN Support for National Human Rights Protection and Promotion Systems Worldwide","Bureau Policy & Prog Support","1474.00","0.00"
"00041352","Best Management Practices Macin Mountains National Park","Strengthening Romania’s Protected Area System by Demonstrating Best Practices for Management of Small Protected Areas in Macin Mountains National Park","Romania","1452.00","0.00"
"00050294","Plan de Gestion d'Elimination Finale","Plan de Gestion d'Elimination Finale","Togo","1423.00","1379.00"
"00012655","Tuvalu National Adaptation Programme of Action (NAPA)","The project enables the development of a framework to guide the coordination and implementation of climate change adaptation initiatives.","Fiji","1417.00","0.00"
"00047260","APPUI COORD/PROM. VOLONTARIAT AU SENEGAL","Projet d'Appui à la Coordination et à la Promotion du Volontariat au Sénégal(ACROPOV)","Senegal","1400.00","5714.00"
"00061683","Low Emission Capacity Building project","This is a low emission capacity building project. (LECB)","Uganda","1390.00","5999.00"
"00043237","Segunda Comunicación Nacional Cambio Climatico","El proyecto consiste en alistar al país para estar preparado en formular su el documento de Segunda Comunicación Nacional que será presentada ante la Convención Marco de las Naciones Unidas sobre Cambio Climático.","Peru","1346.00","1346.00"
"00070463","Neuf millions d'Arbres pour Neuf millions d'âmes","Le projet vise à : (i) contribuer à l'amélioration du cadre de vie des populations par l'installation des plantations dans toutes les Communes du Bénin; (ii) atténuer leseffets néfastes des changements climatiques.","Benin","1342.00","1342.00"
"00049339","Anti-Corruption National Action Plan","Support to the implementation of National Action Plan against corruption and organized crime (NAP) in Montenegro","Montenegro","1341.00","1333.00"
"00040194","Crises Prevention and Recovery","Crises Prevention and Recovery","Syria","1318.00","176.00"
"00014351","Apoyo a Pequeñas y Medianas Empresas","Apoyo a la Ejecución del Programa de Desarrollo Empresarial para Apoyo a Pequeñas y Medianas Empresas - Préstamo 1349/PC-PR","Paraguay","1316.00","1284.00"
"00036596","Honduras 2nd Communication to Climate Change Fund","Honduras Second National Communication to Climate Change Fund","Honduras","1284.00","0.00"
"00033462","Iniciativa MA Prevención VIH/Sida","IMPSIDA / Iniciativa Mesoamericana para la Prevención del VIH/SIDA","Nicaragua","1207.00","0.00"
"00028263","Maintaining biod'y with rural community devel","Maintaining biod'y with rural community devel","Pakistan","1201.00","0.00"
"00049262","Engendered Conflict Sensitive Development Programme","Engendered Conflict Sensitive Development Programme","Yemen","1200.00","-510.00"
"00041809","International workshop Ottawa","International workshop Ottawa","PB","1195.00","0.00"
"00039658","Stockpile Destruction Project","Stockpile Destruction Project","Angola","1186.00","-67.00"
"00014535","PURAC","Projet d'Appui aux Organisations Communautaires/Composante B du Projet d'Urgence d'Appui aux Communautés (P.U.R.A.C)","Congo","1182.00","1190.00"
"00051103","Strengthening Capacity of  Practitioners of SSC","Strengthening Capacity of  Practitioners of South-South Cooperation through Knowledge Sharing.","Spcl Unit for South South Coop","1174.00","0.00"
"00071144","Low Emission Capacity Building Global Program Assessment","The preparation of the National Climate Change Capacity Building Project will draw on the results of the national carbon reduction programme and support key stakeholders, to implement their findings and recommendations.","Trinidad and Tobago","1070.00","0.00"
"00042573","BRA/05/027 - Apoio ao Programa de Qualificação da Saúde","BRA/05/027 - Apoio ao Programa de Qualificação da Saúde Suplementar","Brazil","1051.00","1050.00"
"00051133","SUSTAINABLE INTEGRATION AND RECOVERY IN RNO-A","SUSTAINABLE INTEGRATION AND RECOVERY IN RNO-A","Russian Federation","1040.00","-983.00"
"00034026","Desarrollo del Sector Minero Argentino","Asistencia para el Desarrollo del Sector Minero Argentino","Argentina","1030.00","708.00"
"00049975","Improving Fishing Communities Livelihoods","Capacity Building project with the Ministry of Marine Resources to Improve Fishing Communities Livelihoods","Eritrea","1025.00","-3574.00"
"00014530","LUTTE CONTRE PAUVRETE","PREPARATION DU DOCUMENT DE STRATEGIE DE REDUCTION DE LA PAUVRETE ET RENFORCEMENT DES CAPACITES DE PRODUCTION DE STAT SOC","Congo","1016.00","1016.00"
"00014125","POPS - Enabling Activities","Pakistan-Persistent Organic Pollutants - Enabling Activity: Preparation of the POPs National Implementation Plan under the Stockholm Convention","Pakistan","1001.00","0.00"
"00013422","Mapping of Natural Resources for Agriculture","Mapping of Natural Resources for Agricultural Use and Planning.","Libya","1000.00","-598.00"
"00014353","Programa de Desarrollo Empresarial","Apoyo a la ejecución del Programa de Desarrollo Empresarial para las Pequeñas y Medianas Empresas","Paraguay","1000.00","0.00"
"00040581","DDR and Small Arms - Danemark","Danish Contribution to Disarmament, Demobilisation and Reinsertion DDR and Small Arms Programme in Côte d'Ivoire","Côte d’Ivoire","1000.00","986.00"
"00040973","Conservation of  Tugai Forest","Conservation of Tugai Forest and Strengthening Protected Areas System in the Amu Darya Delta of Karakalpakstan","Uzbekistan","1000.00","567.00"
"00041038","Actualisation de l'étude & PAN sur la diversité biologiq","Actualisation de l'étude et du plan d'action national sur la diversité biologique","Tunisia","1000.00","1048.00"
"00057216","Project Planning Grant EE in Residential Sector","Policy Reform & Market Transformation of the Energy Efficient Building Sector in I R Iran","Iran, Islamic Republic of","1000.00","43038.00"
"00059443","Enhancing the system of civil service in Turkmenistan","The purpose of this project is to initiate activities to support enhancement of the public administration in Turkmenistan at both policy and institutional levels.","Turkmenistan","1000.00","754.00"
"00066521","BRA/12/003 - SP Fighting Corruption in Health Sector","Fighting Corruption in the Health Sector: methods, tools and good practices – UNDP"" on activities of the Sao Paulo Internal Affairs Division Unit at the State Secretariat of Public Health.","Brazil","1000.00","612.00"
"00066762","Manejo ambientalmente correcto de Bifenilos Policlorados","Manejo Integrado y Ambientalmente sostenible de Bifenilos Policlorados en Ecuador","Ecuador","1000.00","846.00"
"00031668","Vanuatu National Adaptation Programme of Action (NAPA)","The project enables the development of a framework to guide the coordination & implementation of climate change adaptation initiatives.","Vanuatu","998.00","0.00"
"00011577","Plan National mise en oeuvre Polluants Organiques","Elaboration du Plan National de Mise en Oeuvre sur les Polluants Organiques Persistants (POPs) pour le Burkina Faso (PNM)","Burkina Faso","995.00","0.00"
"00043137","Autoevalación de Capacidades Nacionales","Auto-evaluación de capacidades nacionales en la implementación de las tres convenciones ambientales (cambio climático, biodiversidad y degradación de suelos)","Paraguay","993.00","993.00"
"00038981","Poverty Alleviation-Oriented Governance- Red Sea State","The POAG in the Red Sea State project aims at creating institutional, social and economic environment conducive for poverty reduction in the Red Sea State of Sudan through innovative interventions and constructive partnership.","Sudan, Republic of the","942.00","14383.00"
"00013378","support  the structure of the Lebanese Parliament","RENFORCEMENT DE STRUCTURES DU PARLEMENT LIBANAIS","Lebanon","924.00","603.00"
"00036609","Manejo Integrado Cuenca Cotahuasi","MANEJO INTEGRAL DE ECOSISTEMAS EN LA CUENCA DEL RIO COTAHUASI","Peru","919.00","919.00"
"00048056","PBF- Rehab of WatSan Facilities for RSLAF","Rehabilitation of the Water and Sanitation Facilities for the Republic of Sierra Leone Armed Forces (RSLAF) barracks in Freetown","Sierra Leone","910.00","-11742.00"
"00034610","Assist.to Permanent National Voters Register in Tanzania","Assist.to Permanent National Voters Register in Tanzania","United Republic of Tanzania","902.00","-454.00"
"00025361","Y2Y TRAINING","YOUTH TO YOUTH (Y2Y) TRAINING OF TRAINER PROGRAMME","South Africa","900.00","0.00"
"00039333","Appui à la finalisation/Mise en oeuvre du DSRP Gabon","Appui à la finalisation/Mise en oeuvre","Gabon","900.00","5727.00"
"00012199","Reducción de la pobreza","APOYO A LA IMPLEMENTACIÓN DEL PROGRAMA DE ALIANZAS PARA LA REDUCCIÓN DE LA POBREZA","Cuba","899.00","0.00"
"00041443","PAL/Construction & Equipping of the First Instance Court","PAL/ Construction & Equipping of the Magistrate Court & First Instance Court in the City of Jenin","Prog for Palestinian People","899.00","-71.00"
"00069779","Enhancing Capacity for Social Development","The project focuses on 2 main components: MoSA’s new mandate to respond to emerging social needs, and capacity development (MoSA staff, NGOs) on social development-related issues and needs.","Lebanon","872.00","860.00"
"00047647","Cook Islands Persistant Organic Pollutants","Cook Islands Persistant Organic Pollutants Project","Cook Islands","851.00","3136.00"
"00045060","GEFF Small Grants Programme in Comoros","Cette activité repond à la satisfaction des mesures d'accompagnement et de réorientation du projet SGP à l'assocaition ouvoimodja pour les femmes de Sima à Anjoaun","Comoros","846.00","614.00"
"00011597","Fort. Inst. Vicem.Tesoro y Crédito Público","Fortalecimiento Institucional Viceministerio Tesoro","Bolivia","840.00","840.00"
"00046584","Support to the Floods and Cyclones 2007 in Mozambique","Support to the Government of Mozambique to recover from the 2007 Floods Cyclone Favio","Mozambique","832.00","-24567.00"
"00013175","STRENGTHENING INCOME TAX DEPARTMENT","STRENGTHENING OF THE INCOME TAX DEPARTMENT FOR IMPROVED REVENUE COLLECTION","Jordan","815.00","0.00"
"00013431","HIV/AIDS Prevention","Capacity Building and Promotion of Awareness to Prevent the spread of HIV/AIDS and Fight Stigma and Discrimination","Liberia","759.00","759.00"
"00041124","WE CARE RUSSIA","WE CARE RUSSIA","Russian Federation","713.00","0.00"
"00057542","Institutional Strengthening Project ISVI","Institutional Strengthening Project for Implementation of Montreal Protocol in Lebanon (Phase VI)","Lebanon","704.00","704.00"
"00040078","Asst of cap. building needs, prep of 3NR to CBD and CHM","Assessment of Capacity Building Needs, Preparation of the Third National Report (CBD) and the Clearing House Mechanism - PIMS1414","Jamaica","700.00","729.00"
"00041574","Kiribati National Capacity Self Asessment","The project enables the assessment of capacity needs and analyzes national priorities to implement the major environmental conventions on biodiversity, climate change and land degradation.","Kiribati","696.00","0.00"
"00011378","WATER MANAGEMENT","POLICY SUPPORT IN WATER MANAGEMENT","Bureau Policy & Prog Support","676.00","0.00"
"00011224","Gestión de Insumos Médicos en Ciudad de Buenos Aires","NUEVO SISTEMA DE GESTION DE INSUMOS MEDICOS DE LA CIUDAD AUTONOMA DE BUENOS AIRES","Argentina","667.00","649.00"
"00069375","BRA/12/G41 - Biomass-based Charcoal","PPG ""Production of Sustainable Renewable Biomass-based Charcoal""","Brazil","660.00","660.00"
"00028267","Habitat in SW PAK","Habitat in SW PAK","Pakistan","651.00","0.00"
"00059875","Appui au developpement de semences communautaires-CBSS","Appui au developpement de semences communautaires-CBSS","Côte d’Ivoire","650.00","615.00"
"00045074","HIV/AIDS Intervention Programmes in the Workplace","HIVAIDS workplace programmes run in large private and public enteprises through the coordination of the National Confederation of Eritrean Workers","Eritrea","639.00","-638.00"
"00013203","Support to Business Training for SMEs-PhaseII","Support to Business for Micro and Small Enterprises - Phase II","Jordan","628.00","314.00"
"00041674","GMA Awards","GMA Awards","Nigeria","622.00","0.00"
"00011250","PIMS 444 OP14 MSP NIP","Actividades de Apoyo al Convenio de Estocolmo - Elaboracion de un Plan Nacional de Aplicación","Argentina","607.00","-62757.00"
"00034588","4KEN04411 Removal of Barriers","4KEN04411 Removal of Barriers","Kenya","601.00","0.00"
"00058285","Support for EU accession","Support to respond to forthcoming EU accession related environment requirements","Albania","600.00","-542.00"
"00013525","NATIONAL COMMUNICATION FOR CLIMATE CHANGE","Enabling the FYR of Macedonia to Prepare its First National Communication in Response to its Commitments to the UNFCCC","North Macedonia","539.00","0.00"
"00012448","Mine Action Capacity Building Programme","Build management and operational national capacities by assisting the Eritrean Demining Authority (EDA) & Ministry of Labour and Human Welfare in mine action and landmine victim assistance.","Eritrea","533.00","0.00"
"00039293","BRA/04/056 - Fortalecimento das Ações em Saúde Indígena","BRA/04/056 - Fortalecimento das Ações em Saúde Indígena e Saneamento em Comunidades Remanescentes de Quilombos.","Brazil","525.00","96.00"
"00040172","Initial National Communication to UNFCCC","ENABELING ACTIVITY  FOR THE PREPARATION OF SYRIA'S INITIAL COMMUNICATION TO THE UNFCCC","Syria","510.00","0.00"
"00059161","Sistema Gestion Presidencia","Fortalecimiento de las Capacidades de Gestion de la Presidencia de la Republica Dominicana (DIAPE)","Dominican Republic","501.00","0.00"
"00050356","Livelihoods and Social Cohesion in MHS","Integrated Community Development for Livelihoods and Social Cohesion in Mae Hong Son Province","Thailand","500.00","305.00"
"00038726","RC funds","The RC fund is designed to bring together the different UN agencies to improve the efficiency and effectiveness of operational activities at the country level.","Lithuania, Republic of","487.00","487.00"
"00039509","Umbrella programme to support promotion of rule of law","Umbrella programme to support promotion of rule of law through institutional capacity building and legislation reforms","China","473.00","461.00"
"00050584","Casas de Juventud para la Inclusión Ciudadana","Casas de Juventud para la inclusión ciudadana: una experiencia innovadora en Argentina","Argentina","446.00","-18441.00"
"00034204","Supreme Council for Antiquities - ITY","Institutional Support to supreme council of antiquities for environmental monitoring and management of cultural heritage sites","Egypt","430.00","420.00"
"00013133","NOUVELLES VARIETES DE RIZ AFRICAIN EN RCI","APPUI A LA MULTIPLICATION ET A LA DIFFUSION DES SEMENCES DE NOUVELLES VARIETES DE RIZ AFRICAIN EN COTE D'IVOIRE","Côte d’Ivoire","427.00","12.00"
"00057668","Community Forest Market (PIMS 4197)","Community Forest Market","Bolivia","427.00","427.00"
"00037327","Wind Power Market Development Initiative","Wind Power Market Development Initiative in Kazakhstan","Kazakhstan","418.00","0.00"
"00067480","Outer Island Protected Area Subsystem","The project’s objective is promote the conservation and sustainable use of coastal and marine biodiversity in the Seychelles’ Outer Islands","Seychelles","416.00","416.00"
"00033927","Introduction of New Rice Variety, ""New Rice for Africa""","Introduction of New Rice Variety, ""New Rice for Africa""","Ethiopia","400.00","333.00"
"00012793","BIODIVERSITE","STRATEGIE NATIONALE ET PLAN D'ACTION EN MATIERE DE DIVERSITE BIOLOGIQUE","Guinea","393.00","0.00"
"00033409","Women and Men in the Informal Sector of Economy","Women and Men in the Informal Sector of Economy","Russian Federation","384.00","0.00"
"00015037","TUNISIE 2030","Etude Prospective de la Tunisie à l'horizon 2030","Tunisia","365.00","356.00"
"00045126","Régionalisation des OMD en Tunisie","Régionalisation des Objectifs du Millénaire pour le Développement  en Tunisie","Tunisia","365.00","356.00"
"00048243","Renforcement Capacités d’Analyse & Suivi Marché Emploi","Appui au renforcement des capacités d’analyse et de suivi du marché de l’emploi en Tunisie","Tunisia","365.00","336.00"
"00012245","AIRES PROTEGEES","REHABILITATIONS DES AIRES PROTEGEES EN RDC","Democratic Republic of Congo","364.00","0.00"
"00040031","Ondo State Poverty Reduction Programme","This programme is focused on the promotion of Job Creation and Sustainable Livelihoods; develoment of capacity for economic management; Enhancement of Medium, Small Scale Enterprises and financial intermediation.","Nigeria","363.00","-503.00"
"00058094","Apoyo Gestion Puericultorio","Se fortalecieron las capacidades operativas del Puericultorio Pérez Aranibar perteneciente la Sociedad de Beneficencia de la Municipalidad de Lima Metropolitana, con el fin de fomentar el desarrollo integral de los menores.","Peru","348.00","197.00"
"00015033","Experimental validation of building -PIMS 407 CC FSP","VALIDATION EXPERIMENTALE DES PERFORMANCE THERMIQUES ET ENERGETIQUES DES BATIMENTS  ET SUPPRESSION DES BARRIERES","Tunisia","322.00","322.00"
"00056959","Namibia Energy Efficiency  Programme: Initiation","Project Preparation Grant for the Namibia Energy Efficiency Programme (NEEP) in buildings: Initiation","Namibia","315.00","239.00"
"00059662","Pacto Social por un Voto Informado, período 2010-2011","Se espera contar con la información de cómo vota el/la elector/a peruano/a y proponer una estrategia de difusión de la importancia de votar con conocimiento de propuestas y planes en los procesos de 2010 y 2011.","Peru","311.00","253.00"
"00037269","Second National Communication LCA","Preparation of Saint Lucia's  Second National Communication to the United Nations Framework Convention on Climate Change","St. Lucia","307.00","0.00"
"00045670","Namibia Renewable Energy Programme Phase II NAMREP","Namibia Renewable Energy Programme Phase II. Removing Barriers (financial, institutional, policy)  to the Adoption and Promotion of Solar Energy Technologies in Namibia","Namibia","307.00","-5559.00"
"00043564","Localization of the MDGs-Zarqa","Support local governance through formulating participatory Millennium
Development Goals (MDGs) - based development plans.","Jordan","300.00","367.00"
"00060274","Capacity building and advocacy on disability rights","Capacity building and advocacy on disability rights","Albania","274.00","-83.00"
"00044661","Towards better integration of Persons with Disabilities","Towards better integration of Persons with Disabilities","Jordan","262.00","262.00"
"00025881","Ecocentre","Ecological Sustainable Development Services and Information Centre.","Russian Federation","243.00","0.00"
"00061166","PIMS No.4698 Togo’Self-assessment for TNC","Togo's self-assessment for the preparation of the third national Communication to hte UNFCCC","Togo","241.00","241.00"
"00044932","Fortalecimiento del Ministerio del Interior","Fortalecimiento Institucional de la gestión del Ministerio del Interior","Argentina","240.00","234.00"
"00037244","Second National Communications (SNC) to UNFCCC Project","Second National Communications (SNC) to UNFCCC Project","Eritrea","229.00","15.00"
"00049433","National Adaptation Plan of Action (CC)","Enabling Nepal to respond strategically to the challenges and opportunities posed by climate change","Nepal","224.00","0.00"
"00025582","BRA/99/009 - PROECOTUR","IMPLEMENTATION OF PHASE I OF THE ECOTOURISM PROJECT IN THE AMAZON","Brazil","222.00","0.00"
"00038492","Ondo State Governance and Human Rights Project","Support to anti-corruption, accountability and public procurement reform in the public sector of Ondo State","Nigeria","211.00","-1607.00"
"00058141","National Human Development Report Azerbaijan 2010","Azerbaijan 2010 National Human Development Report on Civil Service Reform","Azerbaijan","211.00","211.00"
"00040089","Lutte contre dégrad.-Terres- PIMS3381","PIMS 3381 - LD -LDC/SIDS MSP Renforcement des capacités juridico institutionnelles de lutte contre la déforestation et la dégradation des Terres en République Centrafricaine.","Central African Republic","201.00","145.00"
"00025442","Assistance to Conservation Activities","Facilitating community and landholder initiated conservation activities","Fiji","196.00","0.00"
"00041785","Tanzania National Capacity Self-Assessment","Tanzania National Capacity Self-Assessment (NCSA) for Global Environmental Management.","United Republic of Tanzania","191.00","0.00"
