"project_id","title","description","operating_unit","budget","expense"
"00043554","HIV/AIDS prevention","Support the Government of Turkmenistan in development of new National Programme on HIV Prevention for 2012-2016","Turkmenistan","1861.00","-1316.00"
"00066516","Support the State Audit Bureau Performance Management","The project aims to support the State Audit Bureau (SAB) to develop a performance management framework to increase effectiveness and monitoring and improve internal audit standards","Kuwait","1860.00","1856.00"
"00047184","Superintendencia de Salud y Riesgo Laborales","""Apoyo al Fortalecimiento Institucional de la Superintendencia de Salud y Riesgos Laborales""","Dominican Republic","1832.00","1832.00"
"00068619","Capacity building and advocacy on disability right","Capacity building and advocacy on disability rights","Albania","1832.00","1629.00"
"00049423","Apoyo al logro Objetivos del Milenio a nivel Subnacional","Apoyo al logro de los ODMs en Argentina. Desarrollo de Experiencias Piloto a nivel subnacional","Argentina","1824.00","1824.00"
"00044399","Programme de Gestion Durable des Ressources Naturelles","Le projet vise entre autres à faciliter la mise en application coordonnée des textes législatifs et réglementaires en matière d’environnement ; à formuler  et mettre en œuvre un programme de renforcement des capacités des institutions étatiques.","Burkina Faso","1797.00","0.00"
"00077774","Developing facilities for social services in Montenegro","Developing facilities for provision of social services in Montenegro - to enable the provision of quality services tuned towards the needs of excluded vulnerable population.","Montenegro","1744.00","0.00"
"00028014","Phaseout of ozone depleting substance","Phaseout of ozone depleting substance","Azerbaijan","1734.00","0.00"
"00057216","Project Planning Grant EE in Residential Sector","Policy Reform & Market Transformation of the Energy Efficient Building Sector in I R Iran","Iran, Islamic Republic of","1713.00","0.00"
"00060846","Alimentacion Escolar","Contribuir a incrementar la calidad y el impacto del Programa de Alimentacion Escolar del Ministerio de Educacion","Dominican Republic","1647.00","1598.00"
"00056784","DRR MAINSTREAMING & DM IN SCHOOLS","Disaster Risk Reduction and Disaster Management in Schools","Maldives","1643.00","74.00"
"00049355","Economic Development in the Ajara Autonomous Republic","Economic Development in the Ajara Autonomous Republic","Georgia","1638.00","27.00"
"00014710","Urban Observatory Network","Al-Madinah Urban Observatory Network","Saudi Arabia","1627.00","0.00"
"00049508","PROG. RENFORCEMENT CAPACITES BONNE GOUVERNANCE","PROGRAMME DE RENFORCEMENT DES CAPACITES DE BONNE GOUVERNANCE (PRECABG)","Senegal","1560.00","1519.00"
"00058718","Mejoramiento Proceso Enseñanza, Gobierno Tacna","Mejoramiento del proceso de enseñanza, aprendizaje, utilizando recurso interactivos en las Instituciones Educativas de la Región Tacna","Peru","1560.00","1393.00"
"00075309","Capacity-building for Natural Resources Management","Capacity-building for the strategic planning and management of natural resources in Belize
Project preparatory activities in the elaboration of MSP","Belize","1534.00","338.00"
"00038792","TONGA Sustainable Land Management (SLM)","The project will provide support for sustainable land management technologies to minimize land degradation problems; and stabilize the rural community socially, economically and environmentally.","Fiji","1500.00","153.00"
"00041065","Democratic Governance Programme","Fostering Democratic Governance Programme","Philippines","1499.00","0.00"
"00033761","PIMS 3164 CC:  NCSP (Swiss II)","National Communications Support Programme (extension of Swiss funding)","Bureau Policy & Prog Support","1484.00","0.00"
"00071898","National Biodiversity Strategy","To integrate Sri lanka's obligations under the Convention on Biological Diversity into its national development and sectoral planning frameworks.","Sri Lanka","1369.00","1382.00"
"00044703","MWANDAMA MILLENNIUM VILLAGE -YARA","MWANDAMA MILLENNIUM VILLAGE - YARA","Malawi","1367.00","65.00"
"00042127","Dfid Support to Policy Unit","Support to Policy Unit Project.","Myanmar","1359.00","36503.00"
"00068856","Convention on Biological Diversity","National Biodiversity Planning to Support the Implementation of the Convention on Biological Diversity (CBD) 2011-2020 Strategic Plan in South Africa","South Africa","1356.00","356.00"
"00046961","Rehabilitation of Tikrit Gneral Hospital","Rehabilitation of Tikrit General Hospital","Iraq","1339.00","1339.00"
"00061901","Participatory Governance Assessment for REDD+(PGA REDD+)","The participatory governance assessment (PGA) for REDD+ implementation in Indonesia","Indonesia","1292.00","-12709.00"
"00051155","URU/08/007 Gestión de Riesgos en Uruguay","FORTALECIMIENTO DE CAPACIDADES DEPARTAMENTALES PARA LA GESTION DE RIESGOS EN URUGUAY","Uruguay","1277.00","83489.00"
"00012293","Especies Invasoras en el Archipiélago de Galápagos","Control de las Especies Invasoras en el Archipiélago de las Galápagos.","Ecuador","1272.00","0.00"
"00013165","COMMUNITY DISASTER MANAGEMENT PROJECT","Support to Community-based Disaster Management in the Parishes of St. James, St. Ann, Clarendon, Portland and St. Mary","Jamaica","1257.00","0.00"
"00037755","PIMS 2986 MU FSP: GEF National Dialogue Initiative","PIMS 2986 MU FSP: GEF National Dialogue Initiative","Bureau Policy & Prog Support","1255.00","1238.00"
"00045260","Paz y Desarrollo en la Frontera Norte de Ecuador","Peace and Development Programme in the Northern Border Zone of Ecuador","Ecuador","1250.00","8497.00"
"00013562","Sierra Gorda","Biodiversity conservation in the Sierra Gorda Biosphere Reserve","Mexico","1223.00","-1223.00"
"00047744","FINANCIAL INCLUSION IN MALAWI","BUILDING AN INCLUSIVE FINANCIAL SECTOR IN MALAWI","Malawi","1204.00","1208.00"
"00050433","Appui CPD 2008-2012","Renforcement des capacités nationales pour une mise œuvre effective du Cadre de Coopération du PNUD au Mali pour la période 2008-2012","Mali","1203.00","-1203.00"
"00012796","CHANGEMENT CLIMATIQUE","Aide à la Guinée pour la préparation de sa  première Communication nationale au titre de ses engagements pour la CCNUCC","Guinea","1201.00","-9240.00"
"00040996","Commission on Legal Empowerment of the Poor","Prep. Assist.for creation of Secretariat for HLCLE happens in 2005.","Bureau Policy & Prog Support","1197.00","0.00"
"00051103","Strengthening Capacity of  Practitioners of SSC","Strengthening Capacity of  Practitioners of South-South Cooperation through Knowledge Sharing.","Spcl Unit for South South Coop","1174.00","1260.00"
"00068694","One UN Support to Census","Population and Housing Census aims to give an up-to-date and accurate picture of the demographic, economic and social reality of Albania.","Albania","1159.00","1154.00"
"00059425","Promoting Civic &Political Participation of women& Youth","This project is aimed at promoting Civic & Political Participation of Women and Youth in the Informal Sector - Implemented by Platform for Labour Action (CSO)","Uganda","1158.00","663.00"
"00038828","Preparation of the SNC to the UNFCCC for Jamaica","PIMS #3453 CCEA-  Jamaica: Second National Communication to the United Nations Framework Convention on Climate Change","Jamaica","1140.00","1140.00"
"00049317","UN-HABITAT MANAGMENT","ADDENDUM TO MEMORANDUM OF UNDERSTANDING BETWEEN UNDP COLOMBIA AND UN-HABITAT REGIONAL OFFICE","Colombia","1118.00","0.00"
"00049490","Fortalecimiento Oficina Nacional Estadistica","“Fortalecimiento institucional de la Oficina Nacional de Estadísticas”","Dominican Republic","1108.00","1108.00"
"00044801","FIGHT AGAINST HIV AND AIDS","UNDP support in the fight against HIV and AIDS in the Republic of Mauritius","Mauritius","1100.00","-436.00"
"00049062","STABILITY PLAN FOR EASTERN DRC","Plan de Stabilisation de l'Est de la République démocratique du Congo","Democratic Republic of Congo","1100.00","-97520.00"
"00059627","Supporting implementation of Domestic Violence Act 2007","Every Home a Safe Home: Supporting Thailand Towards Effective Implementation of Protection of Domestic Violence Victims Act BE 2550 (2007)","Thailand","1100.00","2652.00"
"00060122","PREVENCION Y CONTROL TB EN POBLACIONES VULNERABLES","Prevención y control de la tuberculosis en poblaciones vulnerables en 26 municipios priorizados en El Salvador","El Salvador","1016.00","1016.00"
"00047460","Mainstreaming DRM in Sub-National Development and Land U","Mainstreaming Disaster Risk Management in Sub-national Development and Land Use/Physical Framework Planning in the Philippines","Philippines","1013.00","1013.00"
"00037239","Governance and Human Rights","Democratic culture and practice improved and sustained.","Nigeria","1000.00","0.00"
"00048132","PUBLIC SERV REFORM AND INSTITUTIONAL CAPACITY DEVT","Public Service Reform and Institutional Capacity Development: A comprehensively reformed civil service that is efficient, transparent and accountable and able to design policies, implement programmes and deliver services to the citizens","Gambia","1000.00","62.00"
"00048225","Adoptation to climate change Responding to coastline cha","Adaptation to climate change responding to coastline change in its human dimensions in West Africa through integrated coastal area management (ACCC)","Gambia","1000.00","95.00"
"00050327","APPUI DEV. ECONOMIQUE LOCAL","Programme d'Appui au Développement Economique Local au profit des maisons de développement local dans la région de Louga","Senegal","1000.00","21223.00"
"00062119","Conservation of Biodiversity in the Caspian Forests","Building a multiple-use forest Management to conserve biodiversity in the Caspian forests landscape","Iran, Islamic Republic of","1000.00","426.00"
"00065537","Asia Pacific Regional Centre (APRC) UN Development Group for Asia Pacific","Asia Pacific Regional Cooperation - UN Development Group for Asia Pacific, including UNDG Regional coordination and the staff around Regional Coordination work. The project is financially closed.","Rgnl Center in Bangkok (RCB)","1000.00","0.00"
"00046638","Launching the UN Global Compact in Jordan","Launching the United Nations Global Compact in Jordan","Jordan","987.00","0.00"
"00059677","Access and Benefit Sharing of Biological Resources","Capacity Development for the Formulation of a Policy and Regulatory Framework for Access and Benefit Sharing of Biological Resources in Malaysia","Malaysia","960.00","-16960.00"
"00059473","Strengthening Anti Corruption Efforts","Strengthening the institutional capacity of Anti-Corruption Agencies from the Organisation of Islamic Conference (OIC) countries to ensure an efficient public delivery system","Malaysia","954.00","902.00"
"00062393","RENFORCEMENT DE LA QUALITÉ DE L'ÉDUCATION","Approche programme pour développement capacités institutionnelles planification/budgétisation, analyses et systèmes d'information, révisions curriculaires.","Cape Verde","953.00","951.00"
"00051140","Improve food security in marginalized area in Gaza Strip","Assist in food security improvement in the Gaza Strip","Prog for Palestinian People","951.00","1018.00"
"00037204","URU/04/G62 Manufacture of Aerosol Metered Dose Inhalers","URU/04/G62 URU/ARS/43INV/42 Phase-out of CFC consumption in the Manufacture of Aerosol Metered Dose Inhalers (MDIs)","Uruguay","908.00","939.00"
"00050004","COORDINATION NATIONALE REPONSE VIH/SIDA","Appui à la coordination de la réponse nationale face au VIH/SIDA","Côte d’Ivoire","900.00","896.00"
"00063072","Comunidades de Aprendizaje de Desarrollo, Junin","Fortalecimiento de capacidades humanas y productivas de jóvenes y adultos iletrados a través de la implementación de comunidades de aprendizaje para el desarrollo en el Valle del Mantaro, región Junín.","Peru","852.00","852.00"
"00050660","Policy Options to Address Climate Change","Strengthening national capacity of developing countries to develop policy options for addressing climate change","Bureau Policy & Prog Support","844.00","-146.00"
"00062547","Programa sectorial agua y saneamiento","A través de este proyecto  se pretende reducir el déficit de cobertura de los servicios de abastecimiento de agua y disposición adecuada de aguas servidas en las áreas rurales y peri urbanas con soluciones costo eficientes y sostenibles.","Honduras","828.00","749.00"
"00051185","Youth Civil Society Empowerment - Uganda","The goal of this project is increase young peoples meaningful participation in and contribution to Ugandas on-going democratization and development processe","Uganda","824.00","-882.00"
"00015064","Strengthening the Met Services of Al Dhafra","Strengthening the Meteorological Services of the Armed Forces of the UAE              / Contract Number: DP3/4/8/2002/1","United Arab Emirates","823.00","0.00"
"00058407","Support to the Strengthening of the RC System in Sudan","Support to the Strengthening of the RC System in Sudan","Sudan, Republic of the","804.00","-605.00"
"00072846","National Social Protection & Empowerment Model","Design and Development of a National Social Protection and Empowerment Model towards Capability Poverty Reduction, Employment Generation, and Inclusive Growth Outcomes","Iran, Islamic Republic of","800.00","554.00"
"00056588","Knowledge Management & Best Practices","Knowledge Management & Best Practices","UN Developmt Coordination Unit","791.00","790.00"
"00047388","Emergency Support to Civil Society","Islamic Development Bank Grant in support of Civil Societies in East Jerusalem in the form of rehabilitation work and provision of needed equipment and furniture","Prog for Palestinian People","789.00","36.00"
"00051099","Conflict Prevention & Peacebuilding","The ""MDGF - Conflict Prevention and Peace Building in North Lebanon"" aims to facilitate the resolution of inter and intra-communal tensions between Palestinians and Lebanese.","Lebanon","775.00","775.00"
"00050658","Grupo Temático VIH Nicaragua","Funds determined by the UN Theme Group on HIV/AIDS to support national activities that will contribute to an expanded national response in Nicaragu.","Nicaragua","772.00","0.00"
"00059365","Capacity Development Programme, Phase 3","Strengthening capacities of Government of Montenegro, and in particular Ministry of Foreign Affairs and European Integration, line ministries and other governmnet structures for  European Integration","Montenegro","757.00","652.00"
"00042695","Fortalecimiento de la Secretaría de Coordinación","Programa de Fortalecimiento Institucional del Ministerio de Relaciones Exteriores, Comercio Internacional y Culto a través de asistencia técnica a la Secretaría de Coordinación y Cooperación Internacional","Argentina","727.00","726.00"
"00035129","Growing Sustainable Business Initiative (GSB)","Growing Sustainable Business Initiative (GSB)","PB","726.00","726.00"
"00060447","IGUALDAD DE GÉNERO DER POLITICOS Y JUSTICIA ELECTORAL","Igualdad de género, derechos políticos  y justicia electoral en México: por el fortalecimiento del ejercicio de los derechos humanos de las mujeres.","Mexico","722.00","722.00"
"00013393","Support to Prime Minister Office","Enhancing Decision-Making Capacities in the Offices of the Prime Minister","Lebanon","720.00","720.00"
"00057023","Appui mise en oeuvre Strategie Reduction Pauvrete","Appui à la Mise en oeuvre de la Stratégie Nationale pour la Croissance et la Réduction de la Pauvreté (SNCRP)","Haiti","700.00","0.00"
"00073119","Protecting Human Health and the Env from POPs (PPG)","Protect human health and the environment from unintentional releases of POPs originating from incineration and open burning of health care- and electronic waste.","Egypt","700.00","594.00"
"00050364","Pacto por la Igualdad de Género","Pacto por la Igualdad de Género busca promover la igualdad de género como un desafío de país y un tema clave para el desarrollo de El Salvador y ubicarlo en el centro de la agenda pública","El Salvador","689.00","2822.00"
"00028238","BD cons'n in three priority areas","BD cons'n in three priority areas","Mexico","686.00","-686.00"
"00042764","Registro Provincial de las Personas","Modernización Tecnológica e Informatización Integral del Registro de las Personas de la Provincia de Buenos Aires","Argentina","643.00","599.00"
"00057473","Integración en Educación Basica","Integración OLCP en Educación Basica","El Salvador","629.00","629.00"
"00044519","Protocole Montreal","GBS/REF/43/TAS/07 R Montreal ProtocoleTechnical Assistance Programme","Guinea-Bissau","600.00","685.00"
"00072826","Grid Connected Small-Scale Photovoltaic Systems (PPG)","Grid-Connected Small-Scale Photovoltaic Systems (PPG)","Egypt","600.00","497.00"
"00041774","Centre de formation handicapés","Centre de formation handicapés","Comoros","588.00","304.00"
"00028016","Phaseout of ozone depleting substance","Phaseout of ozone depleting substance","Azerbaijan","584.00","0.00"
"00050673","Recuperación Temprana de las Emergencias","Recuperación Temprana de las Emergencias Climatológicas en el Sur-Sureste de México","Mexico","574.00","-35.00"
"00045139","ART GOLD in Morocco, Indonesia, Sri Lanka, International","ART GOLD in Morocco, Indonesia, Sri Lanka, International","PB","573.00","0.00"
"00057384","UN Audiovisual Library for International Law","UN Audiovisual Library for International Law","PB","550.00","550.00"
"00058486","PROG. NAT. MOBILISATION EXPERTISE DIASPORA","Programme National de Mobilisation de l’Expertise de la Diaspora (TOKTEN)","Senegal","549.00","25587.00"
"00060364","Prévention et Contrôle du A/H1N1 au Bénin","Prévention et Contrôle du A/H1N1 au Bénin","Benin","530.00","568.00"
"00058297","Respuestas Multisectoriales al VIH Sida","Respuesta Multisectorial al VHI-SIDA, Fase II","Ecuador","526.00","499.00"
"00049799","Regional Project on Local Governance in LAC","Regional Project on Local Governance in LAC","Panama Regional Center","521.00","0.00"
"00013387","CAPACITY BUILDING FOR POVERTY REDUCTION","National Programme for Improving Living Conditions: BUILDING CAPACITY FOR POVERTY REDUCTION","Lebanon","518.00","518.00"
"00027131","Management Plan","Management Plan","Uganda","507.00","1652.00"
"00068695","Response on Domestic Violence","Support to the Implementation of the National Strategy for Gender Equality and Domestic Violence (NSGE-DV)","Albania","493.00","491.00"
"00041419","Evaluation capacités nationaleS env. mondial (ANCR)","Evaluation capacités nationaleS env. mondial (ANCR)","Guinea","472.00","466.00"
"00043323","RSC Dakar Management Project for West and Centre Africa","RSC DAKAR Operational Support for West and Centre Africa","Dakar Regional Service Centre","458.00","266220.00"
"00059373","Cohésion sociale","Le projet a pour but de promouvoir la cohésion sociale en Union des Comores, dans une perspective visant à mieux gérer et prévenir les conflits sociopolitiques, à favoriser la participation des citoyens dans leur propre développement.","Comoros","448.00","176.00"
"00049818","Meeting National Commitments - Environmental Agreements","Progress towards meeting national commitments under multilateral environmental agreements","India","437.00","-2323.00"
"00068652","Sustainable Tourism Feasibility Study - Durres","Sustainable tourism development feasibility study for the Durres Plepa - Prroi i Agait area.","Albania","426.00","424.00"
"00058149","RENFORCEMENT DES CAPACITES POUR LE RELEVEMENT PRECOCE","RENFORCEMENT DES CAPACITES POUR LE RELEVEMENT PRECOCE","Democratic Republic of Congo","425.00","0.00"
"00063662","BRA/11/022 - Suporte Técnico ao Processo Preparatório da Rio+20 e Desenvolvimento de seus Resultados","BRA/11/022 - Suporte Técnico ao Processo Preparatório da Rio+20 e Desenvolvimento de seus Resultados","Brazil","420.00","420.00"
"00050484","Agro-biodiversity conserv. F","Agro-biodiversity conservation","Lao People's Democratic Republ","417.00","417.00"
"00040862","Stratégie Dev Rural","Appui à la mise en oeuvre au niveau local, de la stratégie nationale de développement rural durable et soutien à sa mise en œuvre","Algeria","414.00","0.00"
"00069724","I LOVE BEAUTIFUL GUYANA PROJECT","Communications campaign","Guyana","401.00","139.00"
"00058783","Etude sur l'Efficacité de au Développement en RDC","Etude sur l'Efficacité de au Développement en RDC","Democratic Republic of Congo","400.00","0.00"
"00046584","Support to the Floods and Cyclones 2007 in Mozambique","Support to the Government of Mozambique to recover from the 2007 Floods Cyclone Favio","Mozambique","395.00","386.00"
"00048965","Gestion integre des dechets Solide Moroni","Initiative d'accompagnement du processus de formulation du projet inter agence de gestion integrée des dechets solides dans les principaux agglomérations de l'Union des Comores. L'initiative d'accompagnement porte sur des actions de démonstration au nive","Comoros","382.00","379.00"
"00045243","PAL/ Avian Influenza Prevention and control-TF057369","The overall objective is to minimize the threat posed to humans by highly pathogenic avian influenza and to prepare for, control, and respond to influenza pandemic and other infectious disease emergencies in humans.","Prog for Palestinian People","366.00","366.00"
"00050668","Cultura y Desarrollo- OCR- Monitoreo y Evaluación","Proyecto Cultura y Desarrollo - Componente de la Oficina del Coordinador Residente - OCR.","Costa Rica","358.00","0.00"
"00057369","Strengthening capacities of Ministry of Finance","Strengthening capacities of Ministry of Finance to efficiently plan analyze and manage the public finances in support to country’s aspirations for sustainable development and EU integration","Montenegro","334.00","0.00"
"00048456","Cultura y desarrollo","Creatividad e Identidad Cultural Para el Desarrollo Local","Honduras","326.00","-170945.00"
"00038518","PIMS 1800 BD - PDF A  BOLIVIA   Amboró Madidi","PIMS 1800 - BD PDF A CONSERVACION DE LA BIODIVERSIDAD EN TCOS DEL CORREDOR BIOLOGICO AMBORO MADIDI","Bolivia","324.00","-324.00"
"00059090","Italian Emergency Support Programme for Gaza & WB","This Emergency programme will include the following projects:
1.	Improvement of Water Quality in Deir Al Balah 
2.	Solid Waste Management and Composting in the Beit Lahia 
3.	Implementation and strengthening of the three counselling centers in Hebron","Prog for Palestinian People","315.00","302.00"
"00032561","Strategies to Overcome Poverty","Strategies to Overcome Poverty","Bureau Policy & Prog Support","313.00","0.00"
"00050846","Support to Decentralisation in Kosovo","The objective of this project is to assist the Government of Kosovo and Ministry for Local Government Administration to create the necessary conditions for implementation of the decentralization and effective local government in Kosovo","Kosovo (As per UNSCR 1244)","311.00","138.00"
"00049411","Cadre de Protection du Genre","Appui à l'élaboration d'un cadre de renforcement des meilleures stratégies et pratiques de réhabilitation, de promotion, d'intégration et de protection du Genre.","Benin","303.00","10.00"
"00062478","Strengthening Competitiveness- Business Clusters in MNE","Strategy for Sustainable Economic Growth in Montenegro trough Introduction of Clusters by the end of 2016.","Montenegro","302.00","255.00"
"00039831","Global Fund HIV Round 3","Sudan proposal to fight HIV/AIDS","Sudan, Republic of the","301.00","-303315.00"
"00051412","Fortalecimiento Capacidades Gestión Estado Plurinacional","Fortalecimiento de las capacidades de Gestión para un Estado Plurinacional e Intercultural","Bolivia","298.00","4912.00"
"00063734","Strengthening National Gender Machinery","Strengthening National Gender Machinery","Ukraine","294.00","293.00"
"00059193","Renforcement des capacités en matière de Système d’alert","Renforcement des capacités en matière de Système d’alerte aux Tsunamis","Comoros","293.00","293.00"
"00057099","Apoyo a la Dirección de Políticas Socioeducativas","El obj. del Proy. es apoyar el desarrollo de capacidades de gestión de la Dir. Nac. de Políticas Socioeduc. con la finalidad de contribuir a asegurar el ingreso,permanencia y terminalidad de los niños y jóvenes en edad escolar y a mejorar la calidad educ","Argentina","275.00","230.00"
"00012825","Modernisation & Décentralisation","Modernisation de l'Etat et Décentralisation (Plan d'action 2003-2004)","Haiti","268.00","0.00"
"00032230","AP Fortalecimiento Institucional PDSC","Fortalecimiento Institucional Prefectura Santa Cruz","Bolivia","249.00","249.00"
"00043782","PIMS 3257  CC MSP: Adaptation Learning Mechanism","PIMS 3257  CC MSP: Adaptation Learning Mechanism","Bureau Policy & Prog Support","248.00","0.00"
"00025148","Appui au Programme Cadre Genre et Développement","Appui au PROGRAMME CADRE GENRE ET DEVELOPPEMENT (PCGED) pour l'intégration du genre dans les politiques et programmes et la correction des disparités de genre","Guinea","220.00","89.00"
"00046310","Support to the Presidents Office Phase II","""The project aims towards development of systems and procedures for decentralized governance of the Office of President by developing the effectiveness in its operations, coupled with civil works for the Presidential Kitchen and Premises.","Prog for Palestinian People","207.00","207.00"
"00068696","1.1.2 Women political participation - DaO2","1.1.2 Women political participation - DaO2","Albania","200.00","199.00"
"00050637","Développement des Capacités","Appui au Développement des Capacités","Benin","188.00","6.00"
"00058937","Restructuration et renforcemt cap police nationale","L'objectif global de ce projet est de Consolider la paix aux Comores, l’unité nationale, et la sécurité de comoriens et comoriennes.","Comoros","187.00","19996.00"
"00038202","Appui à l'organisation des Elections","Projet d'Appui à l'Organisation des Elections Locales, Législatives et Présidentielles en Haïti","Haiti","178.00","-173079.00"
"00031924","PIMS 2495 PDF A: BI Conservation of Kugitang Mountain","CONSERVATION OF KUGITANG MOUNTAIN BIODIVERSITY IN TURKMENISTAN / PDF A","Turkmenistan","167.00","0.00"
"00013509","-0National Capacity Self Assessment in Seychelles","National Capacity Self-Assesment for Global Environment Management (NCSA)","Seychelles","161.00","-101.00"
"00049764","Agencias de Desarrollo Local","Creacion de una Agencia de Desarrollo Local en la Provincia del Milenio y de una Red de Agencias de Desarrollo Local","Dominican Republic","160.00","0.00"
"00044479","Appui Ministère Famille","Appui Institutionnel au Minstère de la famille et des affaires sociales","Côte d’Ivoire","156.00","152.00"
"00049232","Budget Execution Support Project – Basra Province","Budget Execution Support Basra","Iraq","150.00","137.00"
"00048843","United Nations Millennium Campaign","United Nations Millennium Campaign","Bureau Policy & Prog Support","149.00","105.00"
"00058499","Introducing Renewable Wave Energy in Jamaica","Introduction of Renewable Wave Energy Technologies for the Generation of Electric Power in Small Coastal Communities in Jamaica","Jamaica","147.00","-10.00"
"00025823","AHDR","Arab Regional Human Development Report","Reg Bur for Arab States","126.00","-4998.00"
"00013208","Support for the National Committee for Demining & Rehab","Support to the National Committee for Demining & Rehabiliation in Jordan","Jordan","117.00","115.00"
"00013378","support  the structure of the Lebanese Parliament","RENFORCEMENT DE STRUCTURES DU PARLEMENT LIBANAIS","Lebanon","114.00","179.00"
"00061276","Re-construction of totally damaged housing units in Gaza","Re-construction of 50 damaged houses from Northern Gaza Strip deploying self help approach","Prog for Palestinian People","113.00","113.00"
"00036517","UGA04204 Enterprise Uganda","UGA04204 Enterprise Uganda","Uganda","112.00","0.00"
"00048066","Atención a la pobreza y cumplimiento Objetivos Milenio","Hacia una Estrategia Nacional para la atención de la pobreza y el cumplimiento de los ODM","El Salvador","109.00","108.00"
"00044625","Improving the Performance of Livestock Sector in Albania","Improving the Performance of Livestock Sector in Albania","Albania","107.00","-4333.00"
"00043144","PIMS 1922 BD FSP: Biodiv-Cons. Capacity -Prot. Areas","PIMS 1922 BD FSP: Strengthening Biodiversity Conservation Capacity in the Forests Protected Areas Sytem  of  Rwanda","Rwanda","101.00","53.00"
"00058300","Updating National Youth Strategy & Action Plan","General Organization for Youth and Sports (GOYS) - Support and Capacity Development for the Review and Implementation of the National Youth Strategy and Action Plan 2010-2014","Bahrain","100.00","0.00"
"00072467","Appropriation nationale processus électoral","Appui au processus électoral pour assurer l’appropriation nationale en matière d’organisation et de gestion du processus électoral","Democratic Republic of Congo","100.00","0.00"
"00072474","Climat des Affaires","Ce projet appuiera principalement le ministère du Plan notamment la Direction de Coordination de Ressources Extérieures (DCRE) et la Plateforme de Gestion de l’Aide et des Investissements (PGAI).","Democratic Republic of Congo","100.00","0.00"
"00072476","RDC investit progressivement dans l'Economie verte","La République Démocratique du Congo  investit progressivement dans l'Economie verte","Democratic Republic of Congo","100.00","0.00"
"00048824","EMRI - Emergency Medical Relief Initiative","Emergency Medical Relief Initiative for the Public Health Care Facilities (EMRI)","Prog for Palestinian People","98.00","98.00"
"00074736","Knowledge Management Related to the 3 Rio Conventions","This project has been designed to contribute to the GEF Cross-Cutting Capacity Development Strategy (CCCD). This project will contribute to the second CCCD objective (CCCD 2), “generate, access and use of information and knowledge”.","Cambodia","93.00","93.00"
"00040247","GEF POPs/ODS Sup Cost for MPU","GEF POPs/ODS Sup Cost for MPU","Bureau Policy & Prog Support","91.00","102.00"
"00046962","Conflict Victim Assistance in  Northern Region of Iraq","Conflict Victim Assistance in the Northern Region of Iraq","Iraq","89.00","88.00"
"00037355","Gender","Gender","Romania","88.00","0.00"
"00062417","Support to PEA in Electoral Management","The UNDP supports the Permanent Electoral Authority (PEA) and local public administration by strengthening their capacity to implement best practices in electoral management and to conduct multi-party elections in accordance with international standards.","Romania","88.00","0.00"
"00014348","Programa de Pre Inversión","Apoyo  a la Ejecución del Programa de Preinversión con el Ministerio de Hacienda","Paraguay","80.00","78.00"
"00040080","Consolidation de la Paix Aïr & Azawak","Consolidation de la Paix dans l'Aïr et l'Azawak","Niger","80.00","0.00"
"00035706","Terminal Phase-Out Management Plan for CFCs in T&T","The TPMP for CFCs in T&T covers the period 2003 to 2008 with zero consumption of CFC targeted by January 1, 2008.  The TPMP will ensure timely sustainable and cost-effective phase-out of CFCs","Trinidad and Tobago","75.00","36.00"
"00014351","Apoyo a Pequeñas y Medianas Empresas","Apoyo a la Ejecución del Programa de Desarrollo Empresarial para Apoyo a Pequeñas y Medianas Empresas - Préstamo 1349/PC-PR","Paraguay","68.00","67.00"
"00043564","Localization of the MDGs-Zarqa","Support local governance through formulating participatory Millennium
Development Goals (MDGs) - based development plans.","Jordan","67.00","0.00"
"00068624","Improved interministerial cooperation","Improved inter-ministerial cooperation on environment issues","Albania","62.00","0.00"
"00028094","Nat'l Biodiversity Strategy","Nat'l Biodiversity Strategy","Djibouti","61.00","0.00"
"00013976","Assistance to the concentrated HIV/AIDS","Assistance for an expanded rights-based response to the concentrated HIV/AIDS epidemic in Nepal (Nepal Initiative)","Nepal","60.00","0.00"
"00035419","PAPUA - CAPACITY 2015","PAPUA - CAPACITY 2015","Indonesia","57.00","57.00"
"00060056","Appui aux exportations","Appui aux exportations","Madagascar","56.00","53.00"
"00044314","RSU Mar del Plata","RSU Mar del Plata","Argentina","55.00","55.00"
"00031513","Fortalecimiento a la Gestión del Ministerio de Hacienda","Programa de apoyo y fortalecimiento a la gestión del Ministerio de Hacienda","Paraguay","51.00","51.00"
"00046676","Pro-Poor Policy Development and Wealth Creation","Pro-Poor Policy Development and Wealth Creation","United Republic of Tanzania","51.00","0.00"
"00058613","Promotion des Toilettes Publiques","Promotion Toilettes Publiques et reboisement des artères dans les villes.","Benin","50.00","53.00"
"00070262","Apoyo al Programa Desarrollo Jujuy","Apoyo al Programa para el Desarrollo Productivo y Social de la Agricultura Familiar de Jujuy","Argentina","45.00","38.00"
"00028454","Elimination of CFC's in the manufacture of domestic ref.","Elimination of CFC's in the manufacture of domestic ref.","Uzbekistan","38.00","0.00"
"00049859","Empowering Local Communities","Empowering the Local Communities of Albania","Albania","38.00","0.00"
"00013173","Support to DIPECHO radar project","Early Radar Warning System","Jamaica","37.00","0.00"
"00015065","Establishment of Weather Radar Station","Establishment and Operation of National Network for Weather Radars and Automatic Weather Observing Stations","United Arab Emirates","37.00","0.00"
